Time (s),Fᵧ (N),rᵧ (m)
3.880000114440918,-2.245042562484741,0.09564203023910522
3.890000104904175,-2.214812994003296,0.09308727085590363
3.9000000953674316,-2.1853392124176025,0.09053251147270203
3.9100000858306885,-2.1551098823547363,0.08807533234357834
3.9200000762939453,-2.1255440711975098,0.08563165366649628
3.930000066757202,-2.097489356994629,0.08328548818826675
3.940000057220459,-2.0696194171905518,0.08085539937019348
3.950000047683716,-2.0436460971832275,0.07850916683673859
3.9600000381469727,-2.017380952835083,0.07617656141519547
3.9700000286102295,-1.9915928840637207,0.07394133508205414
3.9800000190734863,-1.9652354717254639,0.07171980291604996
3.990000009536743,-1.9394466876983643,0.06949827075004578
4,-1.9136574268341064,0.06737401336431503
4.010000228881836,-1.8908913135528564,0.06516631692647934
4.019999980926514,-1.8668016195297241,0.06304199993610382
4.03000020980835,-1.8440351486206055,0.06102871149778366
4.039999961853027,-1.8220237493515015,0.059029337018728256
4.050000190734863,-1.801619052886963,0.05712706223130226
4.059999942779541,-1.7818747758865356,0.0552387610077858
4.070000171661377,-1.7615653276443481,0.05335046350955963
4.079999923706055,-1.7417246103286743,0.05165615305304527
4.090000152587891,-1.722830891609192,0.049990009516477585
4.099999904632568,-1.7032777070999146,0.04851771146059036
4.110000133514404,-1.6878739595413208,0.047073714435100555
4.119999885559082,-1.674930214881897,0.045726578682661057
4.130000114440918,-1.6613270044326782,0.04449049010872841
4.139999866485596,-1.6490405797958374,0.04336543381214142
4.150000095367432,-1.6370460987091064,0.04244817793369293
4.159999847412109,-1.6248563528060913,0.041656285524368286
4.170000076293945,-1.6177613735198975,0.04097543656826019
4.179999828338623,-1.6132274866104126,0.04040563106536865
4.190000057220459,-1.6092522144317627,0.039946869015693665
4.199999809265137,-1.6082993745803833,0.03959914296865463
4.210000038146973,-1.606886625289917,0.03936246037483215
4.21999979019165,-1.6046191453933716,0.03933333232998848
4.230000019073486,-1.6037640571594238,0.039429813623428345
4.239999771118164,-1.6051762104034424,0.03954089432954788
4.25,-1.6101675033569336,0.039941199123859406
4.260000228881836,-1.6183810234069824,0.04048187658190727
4.269999980926514,-1.6280055046081543,0.04113360494375229
4.28000020980835,-1.6392412185668945,0.0419926680624485
4.289999961853027,-1.6512318849563599,0.04307381808757782
4.300000190734863,-1.664079189300537,0.04437705874443054
4.309999942779541,-1.6798490285873413,0.04570997506380081
4.320000171661377,-1.6971299648284912,0.04723522812128067
4.329999923706055,-1.7172304391860962,0.048982564359903336
4.340000152587891,-1.7376352548599243,0.05075978860259056
4.349999904632568,-1.7580400705337524,0.052633076906204224
4.360000133514404,-1.7790979146957397,0.05471343547105789
4.369999885559082,-1.803179383277893,0.0569198839366436
4.380000114440918,-1.8267101049423218,0.05914141237735748
4.389999866485596,-1.8515468835830688,0.061362944543361664
4.400000095367432,-1.8791998624801636,0.06377625465393066
4.409999847412109,-1.9078141450881958,0.06621994078159332
4.420000076293945,-1.9372878074645996,0.06875944882631302
4.429999828338623,-1.968169093132019,0.07140999287366867
4.440000057220459,-1.9999103546142578,0.07417158782482147
4.449999809265137,-2.0317559242248535,0.07694849371910095
4.460000038146973,-2.0633926391601562,0.07972540706396103
4.46999979019165,-2.0958895683288574,0.08259796351194382
4.480000019073486,-2.128281354904175,0.08567717671394348
4.489999771118164,-2.160672187805176,0.08878732472658157
4.5,-2.1974923610687256,0.09189746528863907
4.510000228881836,-2.2332236766815186,0.09510312229394913
4.519999980926514,-2.2701494693756104,0.09832434356212616
4.53000020980835,-2.3085861206054688,0.1015455573797226
4.539999961853027,-2.3463733196258545,0.10486218333244324
4.550000190734863,-2.383404493331909,0.10828985273838043
4.559999942779541,-2.4224886894226074,0.11173323541879654
4.570000171661377,-2.4603824615478516,0.11517659574747086
4.579999923706055,-2.500544548034668,0.11861997097730637
4.590000152587891,-2.5363876819610596,0.12215857207775116
4.599999904632568,-2.5738513469696045,0.12561781704425812
4.610000133514404,-2.6135807037353516,0.12906119227409363
4.619999885559082,-2.6516923904418945,0.13259969651699066
4.630000114440918,-2.688723564147949,0.13605904579162598
4.639999866485596,-2.7286691665649414,0.13950243592262268
4.650000095367432,-2.7673211097717285,0.1429458111524582
4.659999847412109,-2.80446195602417,0.14629417657852173
4.670000076293945,-2.842785596847534,0.1497214287519455
4.679999828338623,-2.8820838928222656,0.1530698835849762
4.690000057220459,-2.919870615005493,0.15640218555927277
4.699999809265137,-2.9577677249908447,0.15973447263240814
4.710000038146973,-2.995020627975464,0.1630667746067047
4.71999979019165,-3.031830072402954,0.1663990616798401
4.730000019073486,-3.068216562271118,0.16963660717010498
4.739999771118164,-3.104491949081421,0.17285782098770142
4.75,-3.141523838043213,0.17607903480529785
4.760000228881836,-3.178443193435669,0.17920561134815216
4.769999980926514,-3.213318347930908,0.18231576681137085
4.78000020980835,-3.249706745147705,0.18542589247226715
4.789999961853027,-3.283296823501587,0.18853603303432465
4.800000190734863,-3.315568447113037,0.19145715236663818
4.809999942779541,-3.347309112548828,0.194345161318779
4.820000171661377,-3.3777647018432617,0.1972331404685974
4.829999923706055,-3.4065957069396973,0.2000267207622528
4.840000152587891,-3.4374680519104004,0.20270928740501404
4.849999904632568,-3.4670557975769043,0.20537510514259338
4.860000133514404,-3.4965298175811768,0.20794665813446045
4.869999885559082,-3.5258893966674805,0.21040716767311096
4.880000114440918,-3.5539660453796387,0.21275661885738373
4.889999866485596,-3.579134464263916,0.21508921682834625
4.900000095367432,-3.604304075241089,0.21732766926288605
4.909999847412109,-3.628488302230835,0.21936093270778656
4.920000076293945,-3.6497642993927,0.22136029601097107
4.929999828338623,-3.6714489459991455,0.22335968911647797
4.940000057220459,-3.694993257522583,0.22517099976539612
4.949999809265137,-3.715630531311035,0.22694826126098633
4.960000038146973,-3.7352793216705322,0.22863151133060455
4.96999979019165,-3.75213885307312,0.23029766976833344
4.980000019073486,-3.7682435512542725,0.23186993598937988
4.989999771118164,-3.7846362590789795,0.23333115875720978
5,-3.79911208152771,0.2347751408815384
5.010000228881836,-3.814746856689453,0.23612536489963531
5.019999980926514,-3.8302152156829834,0.23736454546451569
5.03000020980835,-3.843299627304077,0.23858636617660522
5.039999961853027,-3.8552732467651367,0.23971456289291382
5.050000190734863,-3.86800217628479,0.24082531034946442
5.059999942779541,-3.8795759677886963,0.2417488694190979
5.070000171661377,-3.889400005340576,0.24263745546340942
5.079999923706055,-3.898587942123413,0.24343253672122955
5.090000152587891,-3.906384229660034,0.24421007931232452
5.099999904632568,-3.911158561706543,0.24489416182041168
5.110000133514404,-3.9169650077819824,0.2454671859741211
5.119999885559082,-3.9202277660369873,0.24592915177345276
5.130000114440918,-3.921739101409912,0.24628008902072906
5.139999866485596,-3.9247617721557617,0.24651998281478882
5.150000095367432,-3.926515579223633,0.2466488480567932
5.159999847412109,-3.9258809089660645,0.24666666984558105
5.170000076293945,-3.9243693351745605,0.24657344818115234
5.179999828338623,-3.9222238063812256,0.24627599120140076
5.190000057220459,-3.916421413421631,0.2458495795726776
5.199999809265137,-3.9082295894622803,0.2453121691942215
5.210000038146973,-3.900672674179077,0.24457059800624847
5.21999979019165,-3.8912155628204346,0.2437000274658203
5.230000019073486,-3.8805127143859863,0.2426253706216812
5.239999771118164,-3.8679113388061523,0.24142161011695862
5.25,-3.850898504257202,0.24001386761665344
5.260000228881836,-3.8306167125701904,0.23847696185112
5.269999980926514,-3.8117237091064453,0.2368290275335312
5.28000020980835,-3.791318416595459,0.23507000505924225
5.289999961853027,-3.7738120555877686,0.23319996893405914
5.300000190734863,-3.75693678855896,0.23121890425682068
5.309999942779541,-3.738542318344116,0.22912678122520447
5.320000171661377,-3.7159950733184814,0.2269236147403717
5.329999923706055,-3.6906747817993164,0.22470210492610931
5.340000152587891,-3.665485143661499,0.22248056530952454
5.349999904632568,-3.638529062271118,0.22016644477844238
5.360000133514404,-3.6113221645355225,0.21774126589298248
5.369999885559082,-3.584115982055664,0.21529757976531982
5.380000114440918,-3.5577917098999023,0.21276138722896576
5.389999866485596,-3.529702663421631,0.21020661294460297
5.400000095367432,-3.5017402172088623,0.20755942165851593
5.409999847412109,-3.473149061203003,0.20489360392093658
5.420000076293945,-3.441662073135376,0.2021353840827942
5.429999828338623,-3.4120609760284424,0.19926615059375763
5.440000057220459,-3.3819594383239746,0.1963781714439392
5.449999809265137,-3.3508460521698,0.1934901773929596
5.460000038146973,-3.3198604583740234,0.19060218334197998
5.46999979019165,-3.28824782371521,0.18762201070785522
5.480000019073486,-3.2538695335388184,0.18462294340133667
5.489999771118164,-3.2189769744873047,0.1816238909959793
5.5,-3.1862220764160156,0.17862482368946075
5.510000228881836,-3.1538543701171875,0.175625741481781
5.519999980926514,-3.1199758052825928,0.17253467440605164
5.53000020980835,-3.085211753845215,0.16951651871204376
5.539999961853027,-3.050447702407837,0.16642551124095917
