Time (s),Fᵧ (N),rᵧ (m)
9.170000076293945,-1.8278218507766724,0.04941118508577347
9.180000305175781,-1.5360755920410156,0.04714382439851761
9.1899995803833,-1.1245254278182983,0.04513223096728325
9.199999809265137,-0.7409537434577942,0.043454185128211975
9.210000038146973,-0.3889113664627075,0.042109694331884384
9.220000267028809,-0.12592872977256775,0.041065242141485214
9.229999542236328,-0.08842962235212326,0.04024315997958183
9.239999771118164,-0.0875309482216835,0.039677027612924576
9.25,-0.10247821360826492,0.03947806730866432
9.260000228881836,-0.16808119416236877,0.03969018533825874
9.270000457763672,-0.2886955142021179,0.04023585468530655
9.279999732971191,-0.48181673884391785,0.041081346571445465
9.289999961853027,-0.7805118560791016,0.04218296706676483
9.300000190734863,-1.1051545143127441,0.04361814260482788
9.3100004196167,-1.4363044500350952,0.04542070999741554
9.319999694824219,-1.730440378189087,0.047668009996414185
9.329999923706055,-1.9507561922073364,0.050326138734817505
9.34000015258789,-2.101471185684204,0.053283870220184326
9.350000381469727,-2.216400146484375,0.05649794638156891
9.359999656677246,-2.318859338760376,0.060045573860406876
9.369999885559082,-2.4312074184417725,0.06396082043647766
9.380000114440918,-2.547044038772583,0.0682867020368576
9.390000343322754,-2.671661138534546,0.07294613122940063
9.399999618530273,-2.802618980407715,0.07790493965148926
9.40999984741211,-2.9417779445648193,0.08308613300323486
9.420000076293945,-3.095184326171875,0.08852393180131912
9.430000305175781,-3.2525484561920166,0.09429527819156647
9.4399995803833,-3.4192752838134766,0.10033155232667923
9.449999809265137,-3.589193105697632,0.1065133586525917
9.460000038146973,-3.7574880123138428,0.11288314312696457
9.470000267028809,-3.9373018741607666,0.11932969093322754
9.479999542236328,-4.111701011657715,0.12584516406059265
9.489999771118164,-4.280104160308838,0.13251402974128723
9.5,-4.452937126159668,0.13921740651130676
9.510000228881836,-4.629601001739502,0.14599737524986267
9.520000457763672,-4.814800262451172,0.15281197428703308
9.529999732971191,-5.006016731262207,0.1597031205892563
9.539999961853027,-5.20418119430542,0.1665595918893814
9.550000190734863,-5.394546985626221,0.1733395904302597
9.5600004196167,-5.572579383850098,0.18015433847904205
